"","title","city","state","year","notes","publication","country","Entity.Type","description","mgg.type","geocode.value","lon","lat","geoAddress","type","star.type","Other.Entities","Content.Type","Vol..","Issue..","Month","ID","concat_key","orig.lc.long","orig.lc.lat","amenityfeatures","address","unclear.address","stars","mentions.race","mentions.disability","Last.Modified","Notes.2"
"7285","Ursuline Guest House","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"","Hotel","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H),(*)",NA,NA,NA,NA,NA,NA,NA
"7286","UTEP -Campus Library","El Paso","TX",1983,"","Bob Damron's Address Book","United States",NA,"T-Room","Cruising Areas","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7287","Utopian Club","Terre Haute","IN",1983,"","Bob Damron's Address Book","United States",NA,"(Some L, B)","Bars/Clubs","Terre Haute, IN, United States",-87.4139092,39.4667034,"terre haute, in, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(B)",NA,NA,NA,NA,NA,NA,NA
"7288","V.D. Clinic","Ft. Worth","TX",1983,"","Bob Damron's Address Book","United States",NA,"","Health Clinic","Ft. Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7289","V.I.P. Lounge","Charlotte","NC",1983,"","Bob Damron's Address Book","United States",NA,"(Men only)(Open daily - adjoins Scorpio)(Looks promising)","Bars/Clubs","Charlotte, NC, United States",-80.8431267,35.2270869,"charlotte, nc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(P)",NA,NA,NA,NA,NA,NA,NA
"7290","Vagabond","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(PT)",NA,NA,NA,NA,NA,NA,NA
"7291","Valencia Resort","","FL",1983,"","Gaia's Guide","United States",NA,"33316 Tel. 463-5811. Hotel rooms, 1 bedroom apartments, efficiencies. Right on the beach. Clientele: mostly gay men but gay women are welcome too. (Backs on the Merlin Beach complex).",NA,", FL, United States",-81.5157535,27.6648274,"florida, usa","Hotels/Motels/Guest Houses/ETC","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3006 Valencia St","","","","","Lilly Smith",NA
"7292","Valencia Rose","San Francisco","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 552-1445. Many recommendations. Hostel accommodation too-very, very inexpensive. Located right near the Women's Building.",NA,"San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa","Showbar/Restaurant","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"766 Valencia St","","**","","","Lilly Smith",NA
"7293","Valencia Rose","San Francisco","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 552-1445.Extremely inexpensive hostel-type accommodation for gay women and men. It is, in fact, the winter quarters of James-the· Token.Highly recommended, of course",NA,"San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa","Hotel","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"766 Valencia St","","","","","Lilly Smith",NA
"7294","Valerie's ","Ogunquit","ME",1983,"","Gaia's Guide","United States",NA,"Tel. 646 2476. Full dinner menu and cozy piano bar.",NA,"Ogunquit, ME, United States",-70.5986223,43.2468352,"ogunquit, me, usa","Bars/Restaurants","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 S Maine St","","*","","","Lilly Smith",NA
"7295","Valley Adult Theatre","Los Angeles","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Theatre","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7296","Valley Bus Station","McAllen","TX",1983,"","Bob Damron's Address Book","United States",NA,"T-Rooms (Latins)","Cruising Areas","McAllen, TX, United States",-98.2300124,26.2034071,"mcallen, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7297","Valley Fair Shopping Center","San Jose","CA",1983,"","Bob Damron's Address Book","United States",NA,"(AYOR)","Cruising Areas","San Jose, CA, United States",-121.8852525,37.33874,"san jose, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area,(AYOR)",NA,NA,NA,NA,NA,NA,NA
"7298","Valley View Park","Utica","NY",1983,"","Bob Damron's Address Book","United States",NA,"off Utica Parkway","Cruising Areas","Utica, NY, United States",-75.232664,43.100903,"utica, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7299","Valley Women","Fresno","CA",1983,"Mail order company with products specifically for women. Keywords: Books, Jewelry, Art","Lesbian Connection","United States","Business",NA,NA,"Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",NA,NA,"","Advertisement","6","5","December/ Winter Catalog","https://www.jstor.org/stable/pdf/community.28039202.pdf?refreqid=excelsior%3Af329fed37bd659a1ad99a8949a692b04&ab_segments=&origin=&acceptTC=1","Fresno_CA_United States","-119.78483","36.7394421",NA,NA,NA,NA,NA,NA,NA,NA
"7300","Vallhalla","Pensacola","FL",1983,"","Bob Damron's Address Book","United States",NA,"(W & levi)(Cruisy) at ROmana","Bars/Clubs,Cruising Areas","Pensacola, FL, United States",-87.2169149,30.421309,"pensacola, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(W),(PT),(*)",NA,NA,NA,NA,NA,NA,NA
"7301","Van Buren's","Manhattan","NY",1983,"","Gaia's Guide","United States",NA,"Tel 581 0222 Women only on Thursdays, Fridays and Saturdays the rest of the week it is a Jazz club. ",NA,"Manhattan, NY, United States",-73.9712488,40.7830603,"manhattan, new york, ny, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"349 West 46th St ","","****","","","",NA
"7302","Van Nuys Travel Service, Inc","Portland","OR",1983,"","Gaia's Guide","United States",NA,"Tel. 225-0064. Open 9am-5pm 5 days a week.",NA,"Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa","Travel Agents","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600 SW Fourth Ave","checked","","","","",NA
"7303","Van's Love Boutique","Charlotte","NC",1983,"","Bob Damron's Address Book","United States",NA,"","Erotic Shop","Charlotte, NC, United States",-80.8431267,35.2270869,"charlotte, nc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7304","Vanderbilt Beach","Naples","FL",1983,"","Bob Damron's Address Book","United States",NA,"park & walk 1 1/2 mi. s.","Cruising Areas","Naples, FL, United States",-81.7948103,26.1420358,"naples, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7305","Vantage Plaza Adult Books","Wrightstown","NJ",1983,"","Bob Damron's Address Book","United States",NA,"(Cruisy)","Book Store,Cruising Areas","Wrightstown, NJ, United States",-74.6179344,40.0362241,"wrightstown, nj, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7306","Variations","Little Rock","AR",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs,Restaurant","Little Rock, AR, United States",-92.2880157,34.7444618,"little rock, ar, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YC),(D),(S),(R),(*)",NA,NA,NA,NA,NA,NA,NA
"7307","Varsity (CIEL'S)","Fort Wayne","IN",1983,"","Gaia's Guide","United States",NA,"46202. Tel. 635-9998. Dinner specials and cocktail hour. Clientele: 30% gay women, some gay men and some others. Opens 9am-3am Monday to Saturday. Sunday 12:30 noon-12 midnight.",NA,"Fort Wayne, IN, United States",-85.1393513,41.079273,"fort wayne, in, usa","Bars/Restaurants","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1517 N Pennsylvania","","**(MGM)","","","Lilly Smith",NA
"7308","Varsity Lounge","Indianapolis","IN",1983,"","Bob Damron's Address Book","United States",NA,"(R-days)(Some OC)(Nights & Sun. brunch)","Restaurant","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R),(OC)",NA,NA,NA,NA,NA,NA,NA
"7309","Vaseline Alley","Waikiki","HI",1983,"","Bob Damron's Address Book","United States",NA,"next to 80% Straight","Cruising Areas","Waikiki, HI, United States",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7310","Vashte Doulex","Mendocino","CA",1983,"Ad for silk scarves with handdrawn illistrations and hand written color options. Keywords: Clothing","Lesbian Connection","United States","Business",NA,NA,"Mendocino, CA, United States",-123.7994591,39.3076744,"mendocino, ca, usa",NA,NA,"","Advertisement","6","5","December/ Winter Catalog","https://www.jstor.org/stable/pdf/community.28039202.pdf?refreqid=excelsior%3Af329fed37bd659a1ad99a8949a692b04&ab_segments=&origin=&acceptTC=1","Mendocino_CA_United States","-123.41264","39.3176491",NA,NA,NA,NA,NA,NA,NA,NA
"7311","Vasona Lake County Park","Los Gatos","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Days) T-Rooms","Cruising Areas","Los Gatos, CA, United States",-121.9623751,37.2358078,"los gatos, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area,(*)",NA,NA,NA,NA,NA,NA,NA
"7312","Vault","Portland","ME",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(AH),(BYOB),(D),(L),(M)",NA,NA,NA,NA,NA,NA,NA
"7313","Vault's","Cleveland","OH",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7314","Vee's Book Boutique","Pittsburgh","PA",1983,"","Bob Damron's Address Book","United States",NA,"(Murrysville)","Book Store","Pittsburgh, PA, United States",-79.9958864,40.4406248,"pittsburgh, pa, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7315","Vegas Club","Manchester","NH",1983,"","Gaia's Guide","United States",NA,"No Phone Listed",NA,"Manchester, NH, United States",-71.4547891,42.9956397,"manchester, nh, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hanover St","checked","**","","","",NA
"7316","Vegas Gay Times","Las Vegas","NV",1983,"","Bob Damron's Address Book","United States",NA,"(Publication)","Publication","Las Vegas, NV, United States",-115.1391009,36.171563,"las vegas, nv, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7317","Vegetarian Fare","Berkeley","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 843-5316. Fine vegetarian food, lovingly prepared Now open for lunch Mon-Fri 12-3 Also dinner every night, 5-10pm. Nightly specials.",NA,"Berkeley, CA, United States",-122.273042,37.8715226,"berkeley, ca, usa","Restaurants","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1959 University ","","","","","Amanda Regan",NA
"7318","Velvet Touch Book Store","Flint","MI",1983,"","Bob Damron's Address Book","United States",NA,"at M t. Morris Rd.","Cruising Areas,Book Store","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7319","Venice beaches","Venice","CA",1983,"","Bob Damron's Address Book","United States",NA,"parking lot & T-Room","Cruising Areas","Venice, CA, United States",-118.4694832,33.9850469,"venice, los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7320","Venture Inn","Philadelphia","PA",1983,"","Bob Damron's Address Book","United States",NA,"(Open Sundays)","Restaurant","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(*)",NA,NA,NA,NA,NA,NA,NA
"7321","Venture Inn","Philadelphia","PA",1983,"","Gaia's Guide","United States",NA,"Tel. 545 8731. Bar, restaurant. Mostly men. Particularly
friendly for women.",NA,"Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255 S Camac St","","**","","","",NA
"7322","Venture-N","Houston","TX",1983,"","Bob Damron's Address Book","United States",NA,"(D.J.)(Macho)","Bars/Clubs","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"7323","Venus Adult Theatre & Boosk","El Paso","TX",1983,"","Bob Damron's Address Book","United States",NA,"","Book Store,Theatre","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"7324","Venus Book Store","Syracuse","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Book Store","Syracuse, NY, United States",-76.1474244,43.0481221,"syracuse, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7325","Venus Pancake House","Florence","SC",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Florence, SC, United States",-79.7625625,34.1954331,"florence, sc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R),(C),(AH)",NA,NA,NA,NA,NA,NA,NA
"7326","Vera Cruz","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"(Mexican R)","Restaurant","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R)",NA,NA,NA,NA,NA,NA,NA
"7327","Vermie's","Pasadena","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(D),(*)",NA,NA,NA,NA,NA,NA,NA
"7328","Vermie's ","Pasadena","CA",1983,"","Gaia's Guide","United States",NA,"(at Michilinda) Tel. 578-9359. Dancing, pool table. Local clientele -good atmosphere. Open Mon-Thurs 4pm-2am. Fn & Sat noon-2am; Sunday noon-midnight. Very, very highly recommended. Activities: sponsor softball and bowling teams. They sell GAIA'S GUIDE.",NA,"Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3772 E Foothill Blvd","","****","","","Lilly Smith",NA
"7329","Vermont Transit","Burlington","VT",1983,"","Bob Damron's Address Book","United States",NA,"T-Room","Cruising Areas","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7330","Vermont Women's Health Center","Burlington","VT",1983,"","Gaia's Guide","United States",NA,"Tel. 8631386. Counseling
for gay women and men. General gym. PMS counseling",NA,"Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa","Centers","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"336 North Ave","","","","","",NA
"7331","Verte Marte","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"(Deli)","Restaurant","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"7332","Veteran's Memorial Park","Grand Rapids","MI",1983,"","Bob Damron's Address Book","United States",NA,"opp. Y.M.C.A.","Cruising Areas","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7333","Vicinity","Houston","TX",1983,"","Bob Damron's Address Book","United States",NA,"of both bus depots","Cruising Areas","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7334","Vicinity of City Hall","Pasadena","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7335","Vicinity of Greyhound Bus Depot","Columbus","OH",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7336","Vicinity of Greyhound Bus Depot","Salt Lake City","UT",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7337","Vicinity of Holiday Inn","Casper","WY",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Casper, WY, United States",-106.2980824,42.848709,"casper, wy, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7338","Vicinity of Sleepers Clothing Store","Bangor","ME",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Bangor, ME, United States",-68.7712257,44.8016128,"bangor, me 04401, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7339","Victims Services Agency ","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 577 7777 After you've been a victim of a crime they give you support information",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Information Services","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","",NA
"7340","Victoria House","Provincetown","MA",1983,"","Bob Damron's Address Book","United States",NA,"","Hotel","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H)",NA,NA,NA,NA,NA,NA,NA
"7341","Victoria House","Provincetown","MA",1983,"","Gaia's Guide","United States",NA,"Tel. 487 1319.",NA,"Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa","Hotels/Motels/Guest Houses/ETC","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 Standish","","","","","Lilly Smith",NA
"7342","Victoria's Nephew","Portland","OR",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R)",NA,NA,NA,NA,NA,NA,NA
"7343","Victorian House","Key West","FL",1983,"","Bob Damron's Address Book","United States",NA,"(Pool)(Should be a winner)","Hotel","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H)",NA,NA,NA,NA,NA,NA,NA
"7344","Victory Common","Manchester","NH",1983,"","Bob Damron's Address Book","United States",NA,"by City Library","Cruising Areas","Manchester, NH, United States",-71.4547891,42.9956397,"manchester, nh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7345","Victuals (Free Spirit)","Wichita","KS",1983,"","Gaia's Guide","United States",NA,"",NA,"Wichita, KS, United States",-97.330053,37.6871761,"wichita, ks, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410 E 47th St","","**","","","Lilly Smith",NA
"7346","Vieux Carre","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"anywhere & everywhere, especially Bourbon St. betw. Toulouse & Ursulines","Cruising Areas","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"7347","Vieux Carre Motor Lodge","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(M)",NA,NA,NA,NA,NA,NA,NA
"7348","View on the Hill","Kansas City","KS",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant,Bars/Clubs","Kansas City, KS, United States",-94.6267873,39.1155314,"kansas city, ks, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(P),(R),(D)",NA,NA,NA,NA,NA,NA,NA
"7349","View on the Hill ","Kansas City","MO",1983,"","Gaia's Guide","United States",NA,"Tel 371 9370",NA,"Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204 Orchard ","","*","","","",NA
"7350","Villa Capri","Buffalo","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(Some YC, W, SM) nr. Allen","Bars/Clubs","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YC),(W),(SM),(D),(*)",NA,NA,NA,NA,NA,NA,NA
"7351","Villa Capri","Buffalo","NY",1983,"","Gaia's Guide","United States",NA,"Tel 886 9469 Open 7 days a week dancing",NA,"Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926 Main St ","","MGM**","","","",NA
"7352","Villa Hotel","Palm Springs","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Hotel","Palm Springs, CA, United States",-116.5452921,33.8302961,"palm springs, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(H)",NA,NA,NA,NA,NA,NA,NA
"7353","Villa Nova Inn","Hollywood","FL",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","Hollywood, FL, United States",-80.1494901,26.0112014,"hollywood, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(P),(C&W),(D)",NA,NA,NA,NA,NA,NA,NA
"7354","Village Commons Tavern","Ashland","OR",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Ashland, OR, United States",-122.7094767,42.1945758,"ashland, or 97520, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(D)",NA,NA,NA,NA,NA,NA,NA
"7355","Village Faire Mall","Laguna Beach","CA",1983,"","Bob Damron's Address Book","United States",NA,"T-Rooms","Cruising Areas","Laguna Beach, CA, United States",-117.7853568,33.5427189,"laguna beach, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
