"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",1983,442,"Morgantown","WV","United States","Morgantown, WV, United States",-79.9558968,39.629526,"morgantown, wv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mount Vernon","NY","United States","Mount Vernon, NY, United States",-73.8370786,40.9125992,"mt vernon, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mountainview","CA","United States","Mountainview, CA, United States",-122.0838511,37.3860517,"mountain view, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mt Pleasant","MI","United States","Mt Pleasant, MI, United States",-84.7675139,43.5978075,"mt pleasant, mi 48858, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Myrtle Creek","OR","United States","Myrtle Creek, OR, United States",-123.2931205,43.0201173,"myrtle creek, or 97457, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"N/A","CT","United States","N/A, CT, United States",-95.712891,37.09024,"united states",1,0.226244343891403
"Lesbian Connection",1983,442,"Nashville","TN","United States","Nashville, TN, United States",-86.7816016,36.1626638,"nashville, tn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Naugatuck","CT","United States","Naugatuck, CT, United States",-73.0506972,41.485921,"naugatuck, ct 06770, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Brunswick","NJ","United States","New Brunswick, NJ, United States",-74.4518188,40.4862157,"new brunswick, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Haven","CT","United States","New Haven, CT, United States",-72.9278835,41.308274,"new haven, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Milford","CT","United States","New Milford, CT, United States",-73.4085463,41.5770433,"new milford, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"New Orleans","LA","United States","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"New York","NY","United States","New York, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"New York City","NY","United States","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Newark","DE","United States","Newark, DE, United States",-75.7496572,39.6837226,"newark, de, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Newport","OR","United States","Newport, OR, United States",-124.0534505,44.6367836,"newport, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Norcross","GA","United States","Norcross, GA, United States",-84.2137443,33.9411081,"norcross, ga, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norfolk","CA","United States","Norfolk, CA, United States",-76.2846096,36.8471208,"800 e city hall ave # 600, norfolk, va 23510, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norfolk","VA","United States","Norfolk, VA, United States",-76.2858726,36.8507689,"norfolk, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"North Bend","OR","United States","North Bend, OR, United States",-124.2242803,43.4065012,"north bend, or 97459, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"North Versailles","PA","United States","North Versailles, PA, United States",-79.8094916,40.3797913,"north versailles, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Northampton","MA","United States","Northampton, MA, United States",-72.6412013,42.3250896,"northampton, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norwalk","CT","United States","Norwalk, CT, United States",-73.4081575,41.117744,"norwalk, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norwalk","WI","United States","Norwalk, WI, United States",-90.621521,43.8305238,"norwalk, wi 54648, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Novato","CA","United States","Novato, CA, United States",-122.5697032,38.1074198,"novato, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Nyack","NY","United States","Nyack, NY, United States",-73.9179146,41.0906519,"nyack, ny 10960, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oakland","CA","United States","Oakland, CA, United States",-122.2711639,37.8043514,"oakland, ca, usa",9,2.03619909502262
"Lesbian Connection",1983,442,"Oconto Falls","WI","United States","Oconto Falls, WI, United States",-88.1428798,44.8738805,"oconto falls, wi 54154, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oklahoma City","OK","United States","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oneonta","NY","United States","Oneonta, NY, United States",-75.0637746,42.4528571,"oneonta, ny 13820, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Orland","ME","United States","Orland, ME, United States",-68.7378128,44.5706252,"orland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Orlando","FL","United States","Orlando, FL, United States",-81.3789269,28.5383832,"orlando, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Palo Alto","CA","United States","Palo Alto, CA, United States",-122.1430195,37.4418834,"palo alto, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pasadena","CA","United States","Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pawcatuck","CT","United States","Pawcatuck, CT, United States",-71.8336802,41.3773218,"pawcatuck, stonington, ct 06379, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Payson","AZ","United States","Payson, AZ, United States",-111.3251355,34.2308684,"payson, az 85541, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Penacook","NH","United States","Penacook, NH, United States",-71.5990999,43.2801927,"penacook, concord, nh 03303, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Perryville","MO","United States","Perryville, MO, United States",-89.8612196,37.7242202,"perryville, mo 63775, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Peterborough","NH","United States","Peterborough, NH, United States",-71.9516746,42.8706048,"peterborough, nh 03458, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Philadelphia","PA","United States","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Philo","IL","United States","Philo, IL, United States",-88.1580999,40.0069761,"philo, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Phoenix","AZ","United States","Phoenix, AZ, United States",-112.0740373,33.4483771,"phoenix, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pittsburgh","PA","United States","Pittsburgh, PA, United States",-79.9958864,40.4406248,"pittsburgh, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pleasant Hill","CA","United States","Pleasant Hill, CA, United States",-122.0607963,37.9479786,"pleasant hill, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Poland Spring","ME","United States","Poland Spring, ME, United States",-70.3610447,44.0269575,"poland spring, poland, me 04274, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Port Jefferson","NY","United States","Port Jefferson, NY, United States",-73.0692732,40.9464875,"port jefferson, ny 11777, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Portland","ME","United States","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Portland","OR","United States","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Portsmouth","VA","United States","Portsmouth, VA, United States",-76.2982742,36.8354258,"portsmouth, va, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Potsdam","NY","United States","Potsdam, NY, United States",-74.9813084,44.6697805,"potsdam, ny 13676, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Preston Hollow","NY","United States","Preston Hollow, NY, United States",-74.2032581,42.443751,"preston hollow, preston-potter hollow, ny 12469, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Pullman","WA","United States","Pullman, WA, United States",-117.1817377,46.7297771,"pullman, wa 99163, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Putney","VT","United States","Putney, VT, United States",-72.5217237,42.975268,"putney, vt 05346, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rancho Cordova","CA","United States","Rancho Cordova, CA, United States",-121.302728,38.5890723,"rancho cordova, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Red Rock","TX","United States","Red Rock, TX, United States",-97.4461058,29.9596656,"red rock, tx 78662, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Reno","NV","United States","Reno, NV, United States",-119.8142691,39.529919,"reno, nv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rice Lake","WI","United States","Rice Lake, WI, United States",-91.738225,45.5060682,"rice lake, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Ridgewood","NJ","United States","Ridgewood, NJ, United States",-74.1165313,40.9792645,"ridgewood, nj 07450, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Roanoke","VA","United States","Roanoke, VA, United States",-79.9414266,37.2709704,"roanoke, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rochester","MN","United States","Rochester, MN, United States",-92.4801989,44.0121221,"rochester, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rochester","NY","United States","Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rockland","ME","United States","Rockland, ME, United States",-69.1089293,44.1036914,"rockland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rockport","MA","United States","Rockport, MA, United States",-70.620363,42.6556505,"rockport, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rocky Hill","CT","United States","Rocky Hill, CT, United States",-72.6655757,41.6572525,"rocky hill, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Roseburg","OR","United States","Roseburg, OR, United States",-123.3417381,43.216505,"roseburg, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Rosedale","VA","United States","Rosedale, VA, United States",-81.9312351,36.9592782,"rosedale, va 24280, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Round Hill","VA","United States","Round Hill, VA, United States",-77.7687256,39.1326352,"round hill, va 20141, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Running Springs","CA","United States","Running Springs, CA, United States",-117.1092049,34.2077859,"running springs, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sacramento","CA","United States","Sacramento, CA, United States",-121.4943996,38.5815719,"sacramento, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Saint Louis","MO","United States","Saint Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Salt Lake City","UT","United States","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"San Diego","CA","United States","San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",7,1.58371040723982
"Lesbian Connection",1983,442,"San Ysidio","CA","United States","San Ysidio, CA, United States",-117.0470434,32.555556,"san ysidro, san diego, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sandwich","IL","United States","Sandwich, IL, United States",-88.6217432,41.6458634,"sandwich, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Barbara","CA","United States","Santa Barbara, CA, United States",-119.6981901,34.4208305,"santa barbara, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Fe","NM","United States","Santa Fe, NM, United States",-105.937799,35.6869752,"santa fe, nm, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Rosa","CA","United States","Santa Rosa, CA, United States",-122.7140548,38.440429,"santa rosa, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Saratoga","CA","United States","Saratoga, CA, United States",-122.0184265,37.2717475,"saratoga, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Saugerties","NY","United States","Saugerties, NY, United States",-73.9529126,42.0775906,"saugerties, ny 12477, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Scottsbluff","NE","United States","Scottsbluff, NE, United States",-103.6671662,41.8666341,"scottsbluff, ne 69361, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Sebastopol","CA","United States","Sebastopol, CA, United States",-122.8238806,38.4021359,"sebastopol, ca 95472, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Shippenville","PA","United States","Shippenville, PA, United States",-79.4594904,41.2503395,"shippenville, pa 16254, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sioux City","IA","United States","Sioux City, IA, United States",-96.4049408,42.4963416,"sioux city, ia, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"South Portland","ME","United States","South Portland, ME, United States",-70.2408811,43.6414716,"south portland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Springfield","OR","United States","Springfield, OR, United States",-123.0220289,44.0462362,"springfield, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St Augustine","FL","United States","St Augustine, FL, United States",-81.3124341,29.9012437,"st. augustine, fl, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"St Paul","MN","United States","St Paul, MN, United States",-93.0899578,44.9537029,"st paul, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St. Louis","MO","United States","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St. Petersburg","FL","United States","St. Petersburg, FL, United States",-82.6402915,27.7676008,"st. petersburg, fl, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Stockholm","","Sweden","Stockholm, , Sweden",18.0685808,59.3293235,"stockholm, sweden",1,0.226244343891403
"Lesbian Connection",1983,442,"Stonington","ME","United States","Stonington, ME, United States",-68.6666926,44.156192,"stonington, me 04681, usa",1,0.226244343891403
