"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Metropolitan Community Church ","Religious Groups","","Austin","TX","Tel. 443-3332","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Austin Lambda","Groups","302 West 15th ","Austin","TX","(Office: 2068 Lavaca Square) Tel. 478-8653.","*","Groups","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Bookwoman","Feminist Bookstore","324 East 6th St","Austin","TX","Tel. 472-2785. Lesbian titles/ non 'adult' gay titles/women's studies/magazines and newspapers/posters/ buttons/women's music/T-shirts/bumper stickers/cards/referrals (local Info center). They sell GAIA'S GUIDE. Say'hi' from GAIA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Celebration","Alternative Bookstore","108 West 43rd Street 78705.","Austin","TX","Tel. 474-7207. (mail to: P.O.Box 13504).
Mail order. With emphasis on women's spirituality, they carry books,jewlery, cards,
incense and pottery. They also sell GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Community Services","Organization and Services","2330 Guadalupe (no 7)","Austin","TX","(no 7) Tel. 477-6699","****(*)","Organizations","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Womanspace","Organization and Services","2330 Guadalupe","Austin","TX","Tel. 472-3053","****(*)","Organizations","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Austin Lesbian/ Gay Political Caucus","Politcal Group","P.O.Box 822;78767","Austin","TX","Tel. 474-2717","*","Groups","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Copa","Bars"," 304 Orleans","Beaumont ","TX","Tel. 832-4206","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Helpline","Services","","Corpus Christie","TX","Tel. 882-8255","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Other Door","Bars","1911 South Staples","Corpus Christie","TX","Tel. 882-0042","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dallas Voice","Publications","3636 Lemmon, suite 450;75219","Dallas","TX","Tel.521-6759/advertising: 521-3230.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metro Times","Publications","PO Box 225914;75265","Dallas","TX","Tel 528-9944","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gayline","Services","","Dallas","TX","Tel.368-6283 (7:30pm-midnight, 7 days a week-serving Dallas & Fort Worth","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Contemporary Country","Bars","1724 West Mockingbird;","Dallas","TX","Tel. 631-6036","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"High Country","Bars","3121 Inwood Road","Dallas","TX","Tel. 351-2278","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Jugs","Bars","2812 North Henderson Ave","Dallas","TX","Tel. 823-0746. Pool
tables and dancing. Open 12noon-2am. Say'hi' from GAIA (near Central Expressway)","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Moondream","Bars","913 Cedar Springs","Dallas","TX","Tel. 528-4098","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Old Plantation","Bars","3911 Cedar Springs Road","Dallas","TX","Tel.526-5590","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The North Forty","Bars","6316 Denton Drive","Dallas","TX","Tel. 350-6327. Lesbian
entertainment complex. Restaurant/dancing/pool tables/entertainment. Open
3pm-2am Th.-Sun. Say'hi' from GAIA.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Unicorn","Bars","4125 Lemmon Ave","Dallas","TX","Tel. 521-4666","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Affirmation","Religious Groups","","Dallas","TX","Tel. 559-3353","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay and Lesbian Jew of the Metroplex","Religious Groups","","Dallas","TX","Tel.827-9161 or 942-1599","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","2701 Reagan St","Dallas","TX","Tel. 526-6221.
GAY AND LESBIAN JEWS OF THE METROPLEX-Tel.827-9161 or 942-1599.
AFFIRMATION, Gay & Lesbian Mormons-Tel. 559-3353","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dallas Gay Alliance ","Group ","P.O. Box 190712;75219","Dallas","TX","Office: 3920 Cedar Springs (next
to Union Jack);fel. (214)528-4233","*","Group","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Half the Sky","Feminist Bookstore","2018 Greenville Avenue","Dallas","TX","Tel.824-7866. Going over to mail order
only. Telephone for new Info. Very helpful to GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Community Center","Centers","3920 Cedar Springs","Dallas","TX","Tel.528-4233","***","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Bentley’s ","Restaurants","3851 Cedar Springs","Dallas","TX","Tel. 521-8090","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Crackers","Restaurants"," 2621 McKinney","Dallas","TX","Tel. 827-1600","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Hunky's","Restaurants","4000 Cedar Springs;","Dallas","TX","Tel. 522-1212","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lone Star Donuts","Restaurants","2630 N. Fitzhugh","Dallas","TX","Tel. 824-1790","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Richards Cafe American","Restaurants","1222 Commerce ","Dallas","TX","Tel. 761-014 (25th floor)","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"WOK","Restaurants","4006 Cedar Springs","Dallas","TX","Tel. 528-0000
","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Glad","Gay/Lesbian Group","P.O.Box 951","Denton","TX",";76203-007 Tel. 387-8216 + student group: tel. 566-6553","*","Group","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay Switchboard","Services","","El Paso","TX","Tel. 584-3822 (Th-Sat. 6pm-11","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Old Plantation","Bars","219 S. Ochoa","El Paso","TX"," Tel. 533-6055","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"San Antonio Mining Company ","Bars","800 East San Antonio","El Paso","TX","Tel. 546-9903","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Hotline","Services","","Fort Worth","TX","Tel.926-3521","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Center for the Community","Centers","","Fort Worth","TX","Tel.926-352","***","Center","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"D.J’s ","AA"," 1308 St. Louis","Fort Worth","TX","Tel. 927-7321","***","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lambda A.A ","AA","","Fort Worth","TX","Tel. 332-353","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Partners","AA","1612 Park Place","Fort Worth","TX"," Tel.924-2519.Lesbian entertainment complex-
-bar/disco/pool tables/community benefits/-open 11am-2am.Say'hi' from GAIA ( at 8th)","****","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Kon Tiki Club","Bars"," 214 23rd St","Galveston ","TX","Tel. 763-626","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mary’s II","Bars"," 2502 Q Street","Galveston ","TX"," Tel. 763-9435","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Robert’s Lafitte","Bars"," 213 Kempner","Galveston ","TX","Tel. 765-6896","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Azulao","Publications"," 615 Fargo;77006","Houston ","TX","Tel.529-4975. Lesbianliterary review.$2.00 for one issue.
LAVENDAR LETTERS,2615Waugh Drive (suite 509);77006. Sub: $20.00 p","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Montrose Voice","Publications","408 Avondale;77006","Houston ","TX","Tel. 529-8490. Published every Friday & Incorporating DALLAS GAY NEWS, It Is a fund of information. Very helpful to GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"This Week in Texas","Publications","2205 Montrose","Houston ","TX","Published by Montrose Ventures, Inc. 2205 Montrose,
Houston;77006; Tel. 527-9111. Statewide entertainment guide. Excellent resources. Pick one up in any of the bars, etc. ","","","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"Gay Switchboard","Services","","Houston ","TX","Tel.529-3211","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Women’s Info Referral","Services","","Houston ","TX","Tel.528-2121. Operates 9am-9pm, Mon.-Sat.(but busy). ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Bacchus","Bars","523 Lovett","Houston ","TX","Tel. 523-3396","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Double R Saloon","Bars"," 5731 Kirby Drive","Houston ","TX","Tel. 521-1444","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Just Marion and Lynns","Bars"," 817 Fairview St","Houston ","TX","Tel. 528-911","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Kindred Spirits","Bars","4902 Richmond","Houston ","TX","Tel. 623-6135","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Numbers II","Bars"," 300 Westheimer","Houston ","TX","Tel. 526-6551","**(MGM)","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Suckers","Bars","2775 Fondren ","Houston ","TX"," Tel. 782-6111 (one block south of Westheimer) ","****","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Boulevard Cafe","Restaurants","  808 Lovett","Houston ","TX","Tel. 521-1015.Extremelypopular with gay women-a
lesbian hang-ou","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Fruit from the Shady Tree","Restaurants","50 Waugh Drive","Houston ","TX","","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Steak n Eggs","Restaurants"," 4321 Montrose","Houston ","TX","Tel. 528-8135","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mother Lode Cafe and Saloon","Bar/Restaurant","804 Pacific","Houston ","TX","Tel. 523-0511. Open
11am-7pm, recommended as very popular","***","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Wilde 'n' Stein Books","Gay/Lesbian Bookstore","802 Westheimer","Houston ","TX","Tel 529-7014. Feminist/lesbian/gay
titles/buttons/records/cards. Bulletin board,local Info. They sell GAIA’S
GUIDE and local newspapers. Say'hl' from GAIA","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Copa ","Show-Bars"," 2631 Richmond Ave","Houston ","TX","Tel. 528-225","MGM**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Eagle Crest Inn","Guest House","104 Avonda","Houston ","TX"," Tel. 520-9767","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Houston Guest House ","Guest House","106 Avondale","Houston ","TX","Tel.520-9767","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Memorial Park Inn","Guest House"," 50 Waugh Dr","Houston ","TX","Tel. 861-1311","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Fitness Exchange","Women's Gym","2900 Richmond Ave","Houston ","TX","Tel.524-9932.The 2nd floor is a women’s
gym with nursery, aerobics, sauna, etc","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"90.1MHz","Radio Station","","Houston ","TX","Tel. 526-4000, gay programs, feminist programs, check for current
schedules","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay Switchboard","Services","","San Antonio ","TX","Tel. 733-7300","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Our Place","Bars","115 General Krug","San Antonio ","TX",";Tel.340-1758. Very popular disco","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Noo Zoo","Bars"," 119 El Mio","San Antonio ","TX","Tel. 377-0169","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church of the Pines","Religious Groups","","San Antonio ","TX","Tel.772-1660","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Bud Jones Cafe","Restaurants"," 10130 San Pedro","San Antonio ","TX","Tel. 224-2264","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sneakers","Restaurants","772 San Pedro","San Antonio ","TX","","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Las Mujures","Women's Centers","","San Antonio ","TX","Tel.822-844","****","Center","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lambda Alcoholics Anonymous Group ","AA","","San Antonio ","TX","Tel. 225-5611","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Rose ","Bars","703 Travis St","Wichita Falls","TX","Tel.322-0832.
","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Unicorn ","Bars","626 Grant Ave","Ogden","UT","Tel. 621-9325","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Help Line","Services","","Salt Lake City","UT","Tel. 533-0927","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Puss & Boots","Bars","940 South Redwood Road;","Salt Lake City","UT","Tel.972-9730","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","","Salt Lake City","UT","Tel. 972-8383","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Cosmic Aeroplane Books","Bookstores","258 East First, South","Salt Lake City","UT","Tel.533-9409. Gay and feminist
titles-they sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Waking Owl","Bookstores"," 1260 East 4th South","Salt Lake City","UT","Tel.582-7323. Feminist titles-women’s
studeies, GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Charlottesville Lesbian/ Feminist Organization ","Groups","PO Box 3290-22903 ","Charlottesville","VA","Tel. 293-5825. Dances/concerts/pot-lucks/their newsletter has full info.,
local events calendar","**","Groups","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Muldowny's","Bar/Restaurant","212 Water St","Charlottesville","VA"," Tel. 296-8783. Open 7pm-2am 7 days
a week. (at 2nd.SW)","****","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Helpline of Lynchburg","Services","","Lynchburg","VA","Tel. (804)847-5242. (Sun./Mon./Fri. 7pm-11pm).
Answerphone","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lesbian Feminist Flyer","Publications","P.O. Box 7216","Norfolk","VA","","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay Information Line","Services","","Norfolk","VA","Tel. 625-1130","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Bogey’s Lounge ","Bars","3615 Tidewater","Norfolk","VA"," Tel. 625-8965","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Hershee","Bars","6117 Sewell's Point Road","Norfolk","VA","Tel. 853-9842","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Cue","Bars","4601 Killam Ave","Norfolk","VA","Tel. 489-9740","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Candlelight Seafood Restaurant ","Bar/Restaurant","4019 Granby St","Norfolk","VA"," Tel. 625-0554","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Shirley's","Bar/Restaurant"," 811 Colley Ave","Norfolk","VA","Tel. 625-8828 Beer and wine bar.","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Cary Towne Inn","Bars","3028 West Cary St","Richmond ","VA","Tel. 355-9963","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Scandals","Bars","2001 East Franklin","Richmond ","VA","Tel. 648-1868","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Richmond Women’s Books ","Feminist Bookstore","6 North 5th Street","Richmond ","VA","Tel. 643-6761","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Park ","Bar/Restaurant","615 Salem Ave,S.W.","Roanoke ","VA","Tel. 342-0946","***","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The King Fredrick Hotel on the Beach","Resorts","PO Box 1908 Frederiksted 00840","Saint Croix","VI","Tel. 772-1205 or 772-1480. Small hotel with 22 units and
2 beach-front homes. Maximum privacy, personalized services, friendly
atmosphere. Outdoor balconies. The hotel Is surrounded by tropical foliage
and Immaculate grounds. The patio, bar and freshwater pool are steps away
from the emerald blue Caribbean. 'KING FREDERIK Is our home and we take
the utmost pride and pleasure in operating a first class resort hotel~ NO
CHILDREN ALLOWED. Clientel: gay women, gay men and a few others.
Especially recommended for lovers, .. lots of privacy. Single rooms
$29./$36/$40/$64 + 2 bedroom beachfront homes for 4 persons, $80.00. All
units have kitchens and private baths, some with ocean view. Cable TV In
some","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Safari/ Danny's","Bars","At Trompeter Gade ","St. Thomas","VI","Tel.
774-7338. Disco/cabaret/piano bar. Open every day, 5pm-4am (Back Street);08001","**","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Max’s Bistro ","Restaurants"," Elliot Street","Brattleboro","VT","Tel. 254-5860","*","Restaurants","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Common Ground ","Coffeehouses","25 Elliot St","Brattleboro","VT","Tel 257-0855 Your best bet for current loca info in
Vermont","*","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Every Woman’s Place","Centers","76 Park Street;","Burlington","VT",";Tel. 658-2422. Offers space and referrals
to all wome","****","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women’s Organization and Referral Center","Centers","University of Vermont,","Burlington","VT","","****","Center","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Five Reasons","Bar/Restaurant"," 733, Queen City Park Road","Burlington","VT","South Burlington; Tel. 863-4985","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Pearl’s ","Bar/Restaurant","135 Pearl St","Burlington","VT","Tel. 863-2343","****(*)","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
