"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Friends","Bars","1716 East Third","Tulsa","OK","Tel.584-9329.","*","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Circa Club","Bars","2201 North West 39th Street","Oklahoma City","OK","Tel.525-3344.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"D.J.'s Club","Bars","2805 N.W. 36th Street, 73112","Oklahoma City","OK","Tel.(405)
942-9658.Dancing/pool tables/other games. Sunday is brunch and games day.D.J.'s 1s owned and operated by gay women they want ‘a clean club—no drugs of any kind allowed.’ The age group catered for 1s 21-55 and 1t‘s a private club but you can get in with a copy ofGAIA'S GUIDE and valid I.D.--They sell GAIA'S GUIDE and are closed Mondays and Tuesdays.Open:Wed/Sat.3pm-mldnight.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Sister Advocate","Publications","Box 60729, 73106","Oklahoma City","OK","Tel.(405)521-
3225.Monthly feminist newspaper. Includes: ""Woman Service Column""/ news and reviews/crises referral lists. $7.50 per year.","-","","",1981,"checked","","",,"manual"
"The Club","Bars","1229 South Memorial Drive, 74112","Tulsa","OK","Tel.(918)838-9283.Juke box + disco/dance bar. Pool table/pin- | ball/private patio.Male and female impersonation shows plus open | mike nights. Open—Tues-Thurs 7pm-2am ;Fri/Sat: 7pm-3am.Close! | Sun.& Mon. A private club but you can get in with valid I.D. plus I a copy of GAIA'S GUIDE.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"End Up","Bar/Restaurant","2525 North West 10th ","Oklahoma City","OK","","**","Bar/Restaurant","",1981,"","","",,"manual"
"Women's Resource Center","Women's Centers","207 1/2 East Gray, 73070","Norman","OK","Tel.(405)364-9424.24 hour crisis line. May not have any lesbian orientation nor activities.","-","","",1981,"","","",,"manual"
"The Rusty Nail","Bars","3616 North West 23rd","Oklahoma City","OK","Tel.942-9138.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Free Spirit","Bars","3125 Classen Blvd.","Oklahoma City","OK","Tel.521-9371.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Christ the King M.C.C.","Religious Groups","401 S.E. 22nd Street, 73129","Oklahoma City","OK","Tel.(405) 235-1135-","-","","",1981,"","","",,"manual"
"Taco Bravo","Restaurants","832 N.W. 12th Street","Oklahoma City","OK","Tel.799-6212.","*","Restaurants","",1981,"","","",,"manual"
"Torch Club","Bars","2125 N.W. 39th Street","Oklahoma City","OK","Tel.528-9796.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Road Runner Press","Printing/Graphics","6517 North May","Oklahoma City","OK","Tel.840-5717.","-","","",1981,"","","",,"manual"
"Queen of Hearts","Bars","911 S. Main","Tulsa","OK","Tel.582-2321.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Room of Her Own","Bookstore","","Tulsa","OK","Tel.584-9329-Enquire locally for address","-","","",1981,"checked","","",,"manual"
"New Plantation","Bars","4724 East 51st (near Yale)","Tulsa","OK","Tel.582-2321","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Viva Motor Inn","Motels","2460 North West 39th","Oklahoma City","OK","Tel. (405)947- 3336.Tropical atmosphere and apparently exotic in the extreme.","-","Hotels, Motels, Services","",1981,"","","",,"manual"
"Big Sur","Bars","3014 East 15th Street","Tulsa","OK","Tel.840-5717.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Our Place","Bars","1302 N Penn","Oklahoma City","OK","Tel.528-9396.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Old Eighth Day","Bars","1108 S. Lewis","Tulsa","OK","Tel.840-5717.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Abbey","Bars","251 Calle Cruz.","San Juan","PR","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"El Atico","Bars","-Calle Aguadilla","San Juan","PR","","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Main Street","Bars","257 Calle San Jose","San Juan","PR","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Exotic Rentals","Apartments/Cottages","Suite 204 1802 McLeary Avenue , 00911","San Juan","PR","Tel.(809) 725-0893.Beach and pool apartments; suite rooms and stdios for 2 persons from $175.00 per week;2 bed room apts. from $325.00 per week. Suites (4 persons) from $39.00 per day; rooms (2 persons) from $20.00-$30.00 per day. Recommended.","-","","",1981,"","","",,"manual"
"Bocaccio","Bars","Calle -Z Number 4 (between Avenida Munoz Rivera and Ponce de Leon near the Esso station)","San Juan","PR","","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Papagillo","Bars","De Dego Ave Ponce de Leon","San Juan","PR","Tel.(809) 725-0893","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Lutece on the Beach","Hotel","1 Atlantic Place, 00911","San Juan","PR","Tel.725- 0893.""We are a whole block right on the beach—most of our clientel are gay and any others here are well aware of the Scene— so gays and straights mix easily."" There’s a bar and restaurant and excellent reports.","","Hotels, Motels, Services","",1981,"","","",,"manual"
"Small World","Bars","250 Calle San Jose","San Juan","PR","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Mirabar","Bars","109 Eddy Street","Providence","RI","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Gallery","Bars","194 Richmond Street, 02903","Providence","RI","Tel(401 274-3895","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Dorrwar Bookstore","Bookstore","224 Thayer Street, 02906","Providence","RI","Tel. (401) 521-3230. Gay & Feminist titles/posters/records/jewelry/ T-shirts/ postcards/ greeting cards. Bulletin board and
free films on women’s and gay issues. Newsletter/book reviews and local events calenders. They sell GAIA’S GUIDE and are open 9-6 Mon-Sat. & Fri. evenings.","**","","",1981,"","","",,"manual"
"La Boheme","Bars","79 Dorrence at Weybosset.","Providence","RI"," Tel.(401) 621-8681 ","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Dignity","Religious Groups","Box 2231, 02861","Providence","RI","","-","","",1981,"checked","","",,"manual"
"Marti’s Lounge","Bars","176 Railroad Street","Central Fall","RI","Tel.(401) 728-5460.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Sarah Doyle Women’s Center at Brown University","Centers","185 Meeting Street, 02912","Providence","RI","Tel.(401)863-2189.Politcal and social activities, counselling and referrals. Switchboard service.","****(*)","","",1981,"","","",,"manual"
"""Part of the Process""","Publications with National Scope","P.O. Box 1829, 02912","Providence","RI","Tel.(401) 849-3800.","*","","",1981,"checked","","",,"manual"
"The Town & Country Club","Tea-Room","Farnum Pike (Route 44), 02917","Smithsfield","RI","Tel.(401) 231-1180.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"David's","Bars","28 Prospect Hill","Newport","RI","Tel.(401) 847-9698.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
" Gay Community Services Center","Centers","55 Eddy Street","Providence","RI","Tel.863-2189","***(**)","","",1981,"","","",,"manual"
"Cabana","Bars","681 Valley Street","Providence","RI","Tel.621-9127.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The In at Castle Hill","Restaurants","Ocean Drive","Newport","RI","Tel.(401) 849-3800.","*","Restaurants","",1981,"","","",,"manual"
"M.C.C.","Religious Groups","134 Matthewson St.","Providence","RI","Tel.272-9247.","-","","",1981,"","","",,"manual"
"Venetian Room","Bars","3 Farewell Street","Newport","RI","Tel.(401) 847-1748.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Loft","Bars","-Farnum Pike","Smithsfield","RI","Tel.(401)231-1180.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Gay Helpline","Services","","Providence","RI","Tel.751-3322.","-","Hotels, Motels, Services","",1981,"checked","","",,"manual"
"High Street Cafe","Bars","281 High Street","Woonsocket","RI","Tel.(401) 762-9740.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Changing Woman","Bookstore","791 Hope Street, 02906","Providence","RI","Tel.(401) 521- 3230.","**","","",1981,"","","",,"manual"
" Me B's Saloon & Disco","Bar/Restaurant","925 1/2 Huger Street, 29201.","Columbia","SC","A very popular dance bar and restaurant with pool tables, other games, drag shows, amateur nights and special event happenings. It’s a private club but women with valid I.D. plus a copy of
GAIA'S GUIDE can get in.","**(**)","Bar/Restaurant","",1981,"","","",,"manual"
"Club Gemini","Bars","443 East Stone Avenue, 29601","Greenville","SC","Tel.242-5189","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Club David","Bars","135 Market Street","Charlestown","SC","Tel.(401) 762-9740.","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Straw Hat Club","Bars","920 Main Street, 29201","Columbia","SC","Tel.254-0436.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Metropolitan Community Church","Religious Groups","1730 Gist Street., 29201","Columbia","SC","","","","",1981,"","","",,"manual"
"Tucker's Tavern","Bars","336 King Street","Charlestown","SC","Tel.(803) 722-9515.","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Fortress Club","Bars","5729 Shakespeare Road","Columbia","SC","Tel.(803)754-9848.","*","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The End Zone Club","Bars","2706 A North Main Street","Columbia","SC","Tel.252-5477","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Lion’s Head Inn","Bars","81 1/2. Hassel Street, 29401","Charlestown","SC","Tel.(401) 762-9740","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Executive Sportsmen's Lounge","Bars","1213 South Pleasantburg Drive.","Greenville","SC","Tel.(803)277-7090.""There is a main bar with disco dancing plus a quiet lounge-back room. Game room featuring pin-ball and pool tables. It’s a private club and is open past midnight on Saturdays. It’s also open on Sundays. (It’s located across the street from CHARLIE SPIVAK'S RESTAURANT.)","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Our Place","Bars","1232 Assembly Street","Columbia","SC","Tel.765-1623.","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Disco Lounge & Restaurant","Bars","709 North Main Street","Greenville","SC","Tel. 242-5189.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"H & M Club","Bars","2300 Two Notch Road","Columbia","SC","Tel.254-0436.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Club Pigalle","Bars","701 Franklin Street, 79901","Denton","TX","Tel.532-9018","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Bon Soir","Bars","4527 Cole","Dallas","TX","Tel.(214)651-1988","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Kisses","Bars","4th and Walnut","Abilene","TX","Tel. 667-2522. Multi-level dance floor and glass enclosed balcony bar. Giant T.V. and fireside","**(**)","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Our Place","Bars","1419 Richmond","Houston","TX","Tel.528-8903.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Santa Fe Junction","Bars","6322 San Pedro Ave., 78216","San Antonio","TX","Tel.(512)342-6476.Bar/two pool tables/large dance floor plus cozt corners with couches. Outdoor pato.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"New Apartment","Bars","2828 Rio Grande","Austin","TX","Tel.478-0224.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"""651"" Club","Bars","651 South Jennings","Fort Worth","TX","Tel.332-0745.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Crews Inn","Bars","3220 Fitzhugh","Dallas","TX","Tel.526-9320.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Magnolia's","Bars","1005 North Fillmore","Amarillo","TX","Disco/bar—all gay. iendly crowd. Good reports.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"D & M Bar","Bars","501 South Mesa","Denton","TX","","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Encore II","Bars","4516 McKinney","Dallas","TX","Tel. (214) 526- 9328.Dancing/pool tables and other games. They have occalsonal entertainment and prefer a woman-only clientel — they are very highly recommended and sell GAIA’S GUIDE. Open 7 days a week: 1pm-2am. Disco from 9pm","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Midnite Sun","Bars","534 Westheimer.","Houston","TX","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Red River Women’s Press","Printing","908C West 12th Street, 78701","Austin","TX","Tel. 476-0389.","**","","",1981,"","","",,"manual"
"My Sisters","Bars","2414 - 39th Street, 77550","Fort Worth","TX","Tel.(713) 763- bar with pool tables. They play women’s music, feature women entertainers and ""are always looking for new talent"". They are open 4pm-midnight on weekdays and 4pm-2am weekends. Closed
Tuesdays. They sell GAIA'S GUIDE.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Islandia Motel","Motels","2027 Rosenberg","Fort Worth","TX","Tel.765-5431.Gay own. and operated.","-","Hotels, Motels, Services","",1981,"","","",,"manual"
"City Lights","Bars","306 South Houston St.","Houston","TX","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"El Jardin","Bars","106 Navarro","San Antonio","TX","Tel.223-7177.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Lone Star Lesbians","Publications","P.O. Box 3301, 78764.","Austin","TX","Tel.(512)441-1130","**","","",1981,"checked","","",,"manual"
"Gas Pipe","Headshop","4435 Naple","Dallas","TX","Tel.526-5982.Love products and paraphanelia","-","","",1981,"","","",,"manual"
"Lollie's Variety Store","Bars","134 Turbo St., 78216","San Antonio","TX","Tel.(512)341-4302.A bar on two levels--upper deck: bar plus; pool tables. Lower deck:bar/disco. Open after hours Friday and Saturday-2am-5am.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Bookstore","Bookstore","1728 Bissonnet, 77005","Houston","TX","Tel.(713)527-8522.""The best selection of women’s titles in Houston.""—Plus records and magazines. Reading tables/bulletin board/referral service and study groups. They are open 10-6 Mon-thru-Fri; 10-5 Sat & 2-6 SUndays. Wednesdays-10am-8pm. They sell GAIA'S GUIDE.","**","","",1981,"","","",,"manual"
"Leatherology","Leather Sandals","5360-a Westheimer, 77056","Houston","TX","","-","","",1981,"","","",,"manual"
"The Tender Trap","Bars","1815 East Lancaster","Fort Worth","TX","Tel.(817)335-0031.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"San Antonio Mining Company","Bars","800 East San Antonio","Denton","TX","Tel. 532-9018","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Safari Growth Center","Centers","2004 Guadalupe, 78705","Austin","TX","Tel.(512)472-6828.","**","","",1981,"","","",,"manual"
"Ms.Take 11","Bars","2047 Marshall","Houston","TX","Tel.(713)749-3489.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Old Plantation","Bars","1807 N.Harwood","Dallas","TX","Tel.(214)651-1988.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Silver Dollar Emporium","Restaurants","1525 Westheimer","Houston","TX","Tel. 524-6896.","*","Restaurants","",1981,"","","",,"manual"
"Apartment Bar","Bars","804 Myrtle Street","Denton","TX",".Bar/dancing/pool tables/pln-ball machines and food service. It's a very highly recommended old-timer and they sell GAIA'S GUIDE. Open 4pm-12 weekdays/Sat: 4pm-1am & Sunday 2pm-Midnight. ","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Pearl Street Warehouse","Bars","1720 Lavaca","Austin","TX","Tel.478-0176.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Farmhouse","Bars","304 Orleans","Beaumont","TX","Tel.(713)835-9497.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"""This Week in Texas""","Publications","711 West Alabama, 77006","Houston","TX","Tel. (713) 527-9111","**","","",1981,"","","",,"manual"
"Century Bookstore a Walden Bookstore","Bookstore","6002 Slide Road","Lubbock","TX","Tel. 762-9426.","*","","",1981,"","","",,"manual"
"Lou-Lou's","Bars","","Fort Worth","TX","Tel.624-0460.","***(?)","Bars, Clubs, Coffeehouses","",1981,"checked","","",,"manual"
"The Gay Archives of Texas","Resources and References","P.O. Box 16041, 77022","Houston","TX","Tel. (713)529-7014","-","","",1981,"checked","","",,"manual"
"Metropolitan Community Church","Religious Groups","614 6th Street, 78701","Austin","TX","Tel.(512)477-7747.The Christian Church with an out reach to the gay community. Social as well as religious activities plus I counselling and referrals.","-","","",1981,"","","",,"manual"
"Dignity/West Texas","Religious Groups","P.O.Box 5460, 79417. ","Lubbock","TX","Tel.(806) 795-7825","","","",1981,"checked","","",,"manual"
"San Antonio Country","Motels","1100 North St. Mary's.","San Antonio","TX","Tel.(512)223-6283.","-","Hotels, Motels, Services","",1981,"","","",,"manual"
