"geocode.value","lon","lat","geoAddress"
"Andover, MA",-71.1446897,42.6627301,"andover, ma, usa"
"Avon, MA",-71.0411582,42.1306554,"avon, ma 02322, usa"
"Fall River, MA",-71.155229,41.70139,"fall river, ma, usa"
"Marshfield-Pembroke, MA",-70.8092,42.0714925,"pembroke, ma, usa"
"Oxford, MA",-71.8647538,42.1170625,"oxford, ma, usa"
"Grand Portage, MN",-89.6848121,47.963776,"grand portage, mn 55605, usa"
"Nevis, MN",-94.8394565,46.9652363,"nevis, mn 56467, usa"
"Winona, MN",-91.6663523,44.0553908,"winona, mn 55987, usa"
"Lawrence, MO",-93.8248241,37.1500679,"lawrence county, mo, usa"
"Barnegat Light, NJ",-74.106547,39.7575461,"barnegat light, nj, usa"
"Bethlehem, NJ",-75.0343802,40.6626086,"bethlehem township, nj, usa"
"Bordentown, NJ",-74.7102597,40.1441425,"bordentown, nj 08505, usa"
"Freehold, NJ",-74.2674437,40.2214359,"freehold township, nj, usa"
"Sussex, NJ",-74.6071735,41.2078211,"sussex, nj 07461, usa"
"Vineland, NJ",-75.0430969,39.4869392,"vineland, nj, usa"
"Wall Township, NJ",-74.0928666,40.1703777,"wall township, nj, usa"
"West New York, NJ",-74.0161812,40.7889063,"west new york, nj 07093, usa"
"Wood Bridge, NJ",-74.3004456,40.5630218,"woodbridge township, nj, usa"
"Alamagordo, NM",-105.9601797,32.9007766,"alamogordo, nm 88310, usa"
"Albuquerquee, NM",-106.650422,35.0843859,"albuquerque, nm, usa"
"Deming, NM",-107.7586404,32.2686981,"deming, nm 88030, usa"
"Lordsburg, NM",-108.7086649,32.3503605,"lordsburg, nm 88045, usa"
"Radium Springs, NM",-106.9106762,32.4928349,"radium springs, nm 88007, usa"
"Baldwin, NY",-73.6053597,40.656227,"baldwin, ny, usa"
"Cold Spring, NY",-73.954583,41.4200937,"cold spring, ny 10516, usa"
"Crofton Falls, NY",-74.2179326,43.2994285,"new york, usa"
"Deep Park, NY",-73.3292857,40.7617653,"deer park, ny, usa"
"Northport, NY",-73.3431727,40.9009313,"northport, ny 11768, usa"
"Hermon, NY",-75.2304859,44.467283,"hermon, ny 13652, usa"
"Island Park, NY",-73.6554078,40.6042705,"island park, ny 11558, usa"
"Lancaster, NY",-78.6703062,42.9006144,"lancaster, ny, usa"
"Tupper Lake, NY",-74.4640575,44.2239488,"tupper lake, ny 12986, usa"
"Wantagh, NY",-73.5101258,40.6837121,"wantagh, ny, usa"
"Westbury, NY",-73.5876273,40.7556561,"westbury, ny, usa"
"Yorktown, NY",-73.8183804,41.2625965,"yorktown, ny, usa"
"Inman, SC",-82.0908175,35.0486525,"inman, sc 29349, usa"
"Kannapolis, NC",-80.6217341,35.4873613,"kannapolis, nc, usa"
"Lexington, NC",-80.2533838,35.8240265,"lexington, nc, usa"
"Mocksville, NC",-80.5614494,35.8940263,"mocksville, nc 27028, usa"
"Morehead City, NC",-76.7260436,34.7229391,"morehead city, nc, usa"
"Salisbury, NC",-80.4742261,35.6709727,"salisbury, nc, usa"
"Carthegena, OH",-84.5621823,40.4378453,"carthagena, oh 45822, usa"
"Hillsboro, OH",-83.611587,39.2022866,"hillsboro, oh 45133, usa"
"Lancaster, OH",-82.6016435,39.7135519,"lancaster, oh 43130, usa"
"Thackkerville, OK",-97.143376,33.7951853,"thackerville, ok 73459, usa"
"Blairsville, PA",-79.260869,40.4311796,"blairsville, pa 15717, usa"
"Cooperstown, PA",-79.8703345,41.498667,"cooperstown, pa 16317, usa"
"Doyalstown, PA",-75.1298939,40.3101063,"doylestown, pa 18901, usa"
"Gibson, PA",-75.6440751,41.803413,"gibson, pa 18847, usa"
"Kuhnsville, PA",-75.5887978,40.5923184,"kuhnsville, upper macungie township, pa 18104, usa"
"Larksville, PA",-75.9270074,41.263241,"larksville, pa, usa"
"Line Lexington, PA",-75.2637196,40.2865141,"line lexington, pa, usa"
"Pendel, PA",-74.9165553,40.1520541,"penndel, pa 19047, usa"
"Pocono Mts., PA",-75.4344727,41.0700078,"pocono mountains, pennsylvania, usa"
"Pottstown, PA",-75.6496302,40.2453741,"pottstown, pa 19464, usa"
"Middletown, RI",-71.2834538,41.5218243,"middletown, ri, usa"
"Dillon, SC",-79.3711579,34.4165505,"dillon, sc 29536, usa"
"Brookings, SD",-96.7983877,44.3113573,"brookings, sd 57006, usa"
"Bristol, TN",-82.1887444,36.5951059,"bristol, tn, usa"
"White Pine, TN",-83.2853843,36.1049628,"white pine, tn, usa"
"Big Spring, TX",-101.4729574,32.2528576,"big spring, tx 79720, usa"
"Fabens, TX",-106.1585867,31.50234,"fabens, tx, usa"
"Glen Rose, TX",-97.7554986,32.2346721,"glen rose, tx, usa"
"Henrietta, TX",-98.1953221,33.8173224,"henrietta, tx 76365, usa"
"Mount Vernon, TX",-95.2213321,33.1887271,"mt vernon, tx 75457, usa"
"Nacogdoches, TX",-94.656004,31.6039455,"nacogdoches, tx, usa"
"San Marcos, TX",-97.9413941,29.8832749,"san marcos, tx, usa"
"Sweetwater, TX",-100.4059384,32.4709519,"sweetwater, tx 79556, usa"
"Barre, VT",-72.5013944,44.1966858,"barre, vt 05641, usa"
"East Hardwick, VT",-72.3075291,44.520629,"east hardwick, hardwick, vt 05836, usa"
"Hinesburg, VT",-73.1102491,44.3289664,"hinesburg, vt, usa"
"Pownal, VT",-73.2269461,42.792313,"pownal, vt, usa"
"Waitsfield, VT",-72.7798479,44.1926386,"waitsfield, vt, usa"
"Abingdon, VA",-81.9773482,36.7098335,"abingdon, va, usa"
"Bristol, VA",-82.1659243,36.6159085,"bristol, va, usa"
"Aberdeen, WA",-123.8157218,46.9753708,"aberdeen, wa, usa"
"Longview, WA",-122.9381672,46.1381676,"longview, wa, usa"
"Martinsville, WV",-80.8575993,39.6445214,"new martinsville, wv 26155, usa"
"Fond Du Lac, WI",-88.4470508,43.7730448,"fond du lac, wi, usa"
"Janesville, WI",-89.0274934,42.6821141,"janesville, wi, usa"
"Rock Springs, WY",-109.2029043,41.5874644,"rock springs, wy 82901, usa"
"Universal City, CA",-118.3505779,34.1397694,"universal city, los angeles, ca, usa"
"South Laguna, CA",-117.7431097,33.5005827,"south laguna, laguna beach, ca 92651, usa"
"Walnut, CA",-117.8653386,34.0202894,"walnut, ca, usa"
"Litchfield, CT",-73.1880152,41.7475274,"litchfield, ct, usa"
"Merritt Parkway, CT",-73.3740875,41.163739,"merritt pkwy, connecticut, usa"
"Pinellis Park, FL",-82.6995443,27.8428025,"pinellas park, fl, usa"
"Kalapana, HI",-154.9667406,19.3625206,"kalapana, hi 96778, usa"
"Waikiki Beach, Oahu, HI",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"McColl, ID",-116.1171311,44.906183,"mccall, id 83638, usa"
"Fort Knox, KY",-85.9652686,37.8836637,"fort knox, ky, usa"
"Kingboro, MA",-71.4244224,42.6766696,"tyngsborough, ma, usa"
"Marshall-Pembroke, MA",-70.8092,42.0714925,"pembroke, ma, usa"
"North Hampton, MA",-72.6412013,42.3250896,"northampton, ma, usa"
"Haslett, MI",-84.4084591,42.7473059,"haslett, mi, usa"
"Howell, MI",-83.9293952,42.6072552,"howell, mi, usa"
"Wiona, MN",-91.6663523,44.0553908,"winona, mn 55987, usa"
"Crest, MS",-81.6187496,35.277097,"315 beaver dam church rd, shelby, nc 28152, usa"
"Lake Mead, NV",-114.4144415,36.1435231,"lake mead, united states"
"Forked River, NJ",-74.1901399,39.8398413,"forked river, lacey township, nj, usa"
"Highlands Park, NJ",-75.1079525,39.8887243,"highland park, gloucester city, nj 08030, usa"
"Livingston, NJ",-74.315139,40.782424,"livingston, nj, usa"
"Babylon, L.I., NY",-73.325737,40.6958436,"babylon, ny, usa"
"Bayville, L.I., NY",-73.5620689,40.9106541,"bayville, ny 11709, usa"
"Croton Falls, NY",-73.6559912,41.3451548,"croton falls, ny, usa"
"Deer Park, L.I., NY",-73.3292857,40.7617653,"deer park, ny, usa"
"Floral Park, L.I., NY",-73.7048532,40.7237133,"floral park, ny 11001, usa"
"Forest Hill, NY",-73.8448469,40.718106,"forest hills, queens, ny, usa"
"Hauppauge, L.I., NY",-73.2026138,40.8256536,"hauppauge, ny, usa"
"Huntington, L.I., NY",-73.425676,40.8681539,"huntington, ny, usa"
"North Bellmore, L.I., NY",-73.5334597,40.69149,"north bellmore, ny, usa"
"Sayville, L.I., NY",-73.0820556,40.7359317,"sayville, ny, usa"
"Smithtown, L.I., NY",-73.1954295,40.854906,"smithtown, ny, usa"
"Southhampton, NY",-72.6415284,40.8101551,"westhampton beach, ny, usa"
"Wantagh, L.I., NY",-73.5101258,40.6837121,"wantagh, ny, usa"
"Westbury, L.I., NY",-73.5876273,40.7556561,"westbury, ny, usa"
"West Hempstead, L.I., NY",-73.6501295,40.7048242,"west hempstead, ny, usa"
"Inman, NC",-82.0908175,35.0486525,"inman, sc 29349, usa"
"Raonoke Rapids, NC",-77.6541464,36.4615395,"roanoke rapids, nc 27870, usa"
"Carthegna, OH",-84.5621823,40.4378453,"carthagena, oh 45822, usa"
"Parma Hts., OH",-81.7595769,41.3900518,"parma heights, oh 44130, usa"
"North Bend, OR",-124.2242803,43.4065012,"north bend, or 97459, usa"
"Carversville, PA",-75.0625552,40.3867904,"carversville, solebury township, pa, usa"
"Coopersburg, PA",-75.390458,40.5114885,"coopersburg, pa 18036, usa"
"Doyleston, PA",-75.1298939,40.3101063,"doylestown, pa 18901, usa"
"Milford, PA",-74.8023882,41.322316,"milford, pa 18337, usa"
"Selingsgrove, PA",-76.8621935,40.7989735,"selinsgrove, pa 17870, usa"
"Washington, PA",-80.2461714,40.17396,"washington, pa 15301, usa"
"N. Charleston, SC",-80.0106768,32.8745076,"north charleston, sc, usa"
"Gainsville, TX",-97.1333453,33.6259414,"gainesville, tx 76240, usa"
"Sweet Water, TX",-100.4059384,32.4709519,"sweetwater, tx 79556, usa"
"East Dummerston, VT",-72.538599,42.9292184,"east dummerston, dummerston, vt 05346, usa"
"Ferrisburg, VT",-73.2462341,44.2056098,"ferrisburgh, vt, usa"
"West Rutland, VT",-73.0451081,43.5930919,"west rutland, vt, usa"
"Galloway, WV",-80.121949,39.2323377,"galloway, wv 26416, usa"
"Maite, GU",144.7769108,13.4715875,"mongmong-toto-maite, guam"
"Maple Hill, KS",-96.0282195,39.0845812,"maple hill, ks 66507, usa"
"Mt. Vernon, IL",-88.9036224,38.3169269,"mt vernon, il 62864, usa"
"Augusta, KS",-96.9767023,37.6866844,"augusta, ks 67010, usa"
"Orange, CT",-73.0265277,41.278637,"orange, ct 06477, usa"
"Walton, KS",-97.2567001,38.1177891,"walton, ks, usa"
"Wakarusa, KS",-95.6960344,38.8856935,"wakarusa, ks 66546, usa"
"Owens, OH",-83.1579694,40.520337,"owens, pleasant township, oh 43302, usa"
"Richfield, OH",-81.6381785,41.2397772,"richfield, oh, usa"
"Sharon, PA",-80.4934035,41.2331116,"sharon, pa, usa"
"Beaver Dam, WI",-88.837329,43.4577692,"beaver dam, wi 53916, usa"
"Greencastle, PA",-77.7277714,39.790371,"greencastle, pa 17225, usa"
"Burtonsville, MD",-76.9324752,39.1112193,"burtonsville, md, usa"
"Monmouth, IL",-90.6473576,40.9114271,"monmouth, il 61462, usa"
"Knightstown, IN",-85.5263629,39.7956007,"knightstown, in 46148, usa"
"Quartzite, AZ",-114.2299486,33.6639137,"quartzsite, az 85346, usa"
"Marcus Hook, PA",-75.4185272,39.8192794,"marcus hook, pa 19061, usa"
"Marshall, TX",-94.3674184,32.5448714,"marshall, tx, usa"
"Carbondle, IL",-89.2167501,37.7272727,"carbondale, il, usa"
"Nescopeck, PA",-76.2207671,41.0520292,"nescopeck, pa, usa"
"Burlingame, CA",-122.34809,37.5778696,"burlingame, ca, usa"
"Mt. Washington, CA",-118.2169092,34.1030377,"mount washington, los angeles, ca, usa"
"Sun Valley, ID",-114.3517172,43.6971294,"sun valley, id, usa"
"South San Gabriel, CA",-118.0949198,34.0492126,"south san gabriel, ca 91770, usa"
"West Lebanon, NH",-72.3106065,43.6446508,"west lebanon, lebanon, nh 03784, usa"
"Owings Mills, MD",-76.7802528,39.4195499,"owings mills, md, usa"
"St. Simons Island, GA",-81.3885517,31.1595905,"st simons island, ga 31522, usa"
"Silver Lake, CA",-118.2733457,34.082936,"silver lake, los angeles, ca, usa"
"Laconia, NH",-71.4709749,43.5292687,"laconia, nh, usa"
"Phenix City, AL",-85.0007653,32.4709761,"phenix city, al, usa"
"Des Plaines, IL",-87.8876429,42.0416537,"des plaines, il, usa"
"Bryte, CA",-121.5416232,38.5946272,"bryte, west sacramento, ca 95605, usa"
"Nawiliwili, HI",-159.3591416,21.9570974,"nawiliwili, lihue, hi 96766, usa"
"Tannersville, PA",-75.3057288,41.0398099,"tannersville, pa 18372, usa"
"Detroit Lakes, MN",-95.8453253,46.8171808,"detroit lakes, mn 56501, usa"
"Ocean City, MD",-75.0846016,38.3345422,"ocean city, md, usa"
"Ocean Beach, CA",-117.2470353,32.7494988,"ocean beach, san diego, ca, usa"
"Patterson, NJ",-74.172982,40.9190605,"paterson, nj, usa"
"Prairie Du Chien, WI",-91.1412404,43.0516505,"prairie du chien, wi 53821, usa"
"Brick Town, NJ",-74.1405885,40.0607448,"brick township, nj, usa"
"Brattlesboro, VT",-72.5574085,42.8508016,"brattleboro, vt 05301, usa"
"Elmhurst, NY",-73.8779431,40.7394035,"elmhurst, queens, ny, usa"
"Greenburg, PA",-79.5389289,40.3014581,"greensburg, pa 15601, usa"
"Remer, MN",-93.9160687,47.0560649,"remer, mn 56672, usa"
"Goldsboro, NC",-77.9949142,35.3839349,"goldsboro, nc, usa"
"Ft. Dodge, IA",-94.1680158,42.4974694,"fort dodge, ia 50501, usa"
"Plainview, TX",-101.7067766,34.1844951,"plainview, tx 79072, usa"
"Point Loma, CA",-117.2466838,32.70003,"point loma, san diego, ca, usa"
"Echo Park, CA",-118.2604694,34.0780857,"echo park, los angeles, ca, usa"
"Miamisburg, OH",-84.2878683,39.6417046,"miamisburg, oh, usa"
"Warren, VT",-72.8559474,44.112005,"warren, vt, usa"
"Reston, VA",-77.3570028,38.9586307,"reston, va, usa"
"Belvidere, NJ",-75.0784226,40.8298553,"belvidere, nj 07823, usa"
"Morgan City, LA",-91.20677,29.6993748,"morgan city, la 70380, usa"
"Balboa, CA",-117.924131,33.607795,"balboa peninsula, newport beach, ca, usa"
"Garrison, NY",-73.9404737,41.3804881,"garrison, philipstown, ny 10524, usa"
"St. Cloud, MN",-94.1632404,45.5579451,"st cloud, mn, usa"
"Oshikosh, WI",-88.5426136,44.0247062,"oshkosh, wi, usa"
"Wilcox, AZ",-109.8320124,32.2528519,"willcox, az 85643, usa"
"Ft. Lee, NJ",-73.9723174,40.8521052,"fort lee, nj, usa"
"Talequah, OK",-94.969956,35.91537,"tahlequah, ok 74464, usa"
"Seldon, NY",-73.0356625,40.8664873,"selden, ny, usa"
"E. Meadow, NY",-74.2179326,43.2994285,"new york, usa"
"Weston, MA",-71.3031132,42.3667625,"weston, ma 02493, usa"
"Opelika, AL",-85.3782795,32.6454116,"opelika, al, usa"
"Hegins, PA",-76.4977208,40.6515135,"hegins, pa 17938, usa"
"Berwin, IL",-87.7936685,41.8505874,"berwyn, il 60402, usa"
"Crestwood, IL",-87.7525511,41.6611444,"crestwood, il, usa"
"Hilton Head, GA",-80.752608,32.216316,"hilton head island, sc, usa"
"Hamilton, KS",-96.1641647,37.9794705,"hamilton, ks 66853, usa"
"Adrian, MI",-84.0371659,41.8975471,"adrian, mi 49221, usa"
"South El Monte, CA",-118.0467339,34.0519548,"south el monte, ca 91733, usa"
"Telluride, CO",-107.8122852,37.9374939,"telluride, co, usa"
"Manitowac, WI",-87.657584,44.0886059,"manitowoc, wi 54220, usa"
"Rome, NY",-75.4557303,43.2128473,"rome, ny, usa"
"Grand haven, MI",-86.2283864,43.0630734,"grand haven, mi, usa"
"Decanso, CA",-116.6140437,32.8584782,"descanso, ca, usa"
"E. Northport, NY",-73.3431727,40.9009313,"northport, ny 11768, usa"
"Painsville, OH",-81.245657,41.7244885,"painesville, oh 44077, usa"
"Truckee, CA",-120.1832533,39.327962,"truckee, ca 96161, usa"
"Berlin, VT",-72.5861615,44.2152614,"berlin, vt, usa"
"Caliente, CA",-118.6242755,35.2916522,"caliente, havilah, ca 93518, usa"
"Highland Park, CA",-118.1843709,34.1155037,"highland park, los angeles, ca, usa"
"Toltec, AZ",-111.612786,32.7927719,"toltec, eloy, az 85131, usa"
"Eagle Rock, CA",-118.2140017,34.1391256,"eagle rock, los angeles, ca, usa"
"Yreka, CA",-122.6344708,41.7354186,"yreka, ca 96097, usa"
"Canyon, TX",-101.9188024,34.9803342,"canyon, tx 79015, usa"
"Sierra Vista, AZ",-110.2743566,31.5659931,"sierra vista, az, usa"
"Logan, TX",-94.0538013,32.0784979,"logan, tx 75633, usa"
"Nacogdochies, TX",-94.656004,31.6039455,"nacogdoches, tx, usa"
"New Lebanon, IN",-87.4711321,39.0408758,"new lebanon, in 47882, usa"
"Saint Mary's, OH",-84.3895701,40.5425341,"st marys, oh 45885, usa"
"Upton, MA",-71.6031404,42.1737685,"upton, ma, usa"
"Farmersbury, IN",-87.3807593,39.2538933,"farmersburg, in 47850, usa"
"Butler, NJ",-74.3394967,41.0023684,"butler, nj 07405, usa"
"Okemos, MI",-84.4275214,42.722084,"okemos, mi, usa"
"Greenwich Village & Chelsea, NY",-74.0027418,40.7335719,"greenwich village, new york, ny, usa"
"North Highlands, CA",-121.3721745,38.6857362,"north highlands, ca, usa"
"West Sacramento, CA",-121.530234,38.5804609,"west sacramento, ca, usa"
"South Sacramento, CA",-121.4944209,38.5781342,"sacramento, ca, usa"
"Fire Island, L.I., NY",-73.1459474,40.6475997,"fire island, ny, usa"
"Barboursville, WV",-82.2945923,38.4095298,"barboursville, wv, usa"
"Grandview Pike, WV",-81.0687154,37.8251133,"grandview, wv 25813, usa"
"Squaw Valley, CA",-120.2357055,39.1969804,"olympic valley, ca 96146, usa"
"Ft. Lauderdale Beach, FL",-80.1002814,26.1624952,"lauderdale beach, fort lauderdale, fl, usa"
"Westchester County, NY",-73.7948516,41.1220194,"westchester county, ny, usa"
"Montauk Hwy, NY",-72.5780515,40.8473619,"montauk hwy, new york, usa"
"Glen Cove, NY",-73.6337389,40.8623217,"glen cove, ny, usa"
"Summers, GA",-82.907123,32.1574351,"georgia, usa"
"Upper Nyack, NY",-73.9272752,41.1079478,"upper nyack, ny, usa"
"Old Town, CA",-117.1969793,32.7542167,"old town, san diego, ca 92110, usa"
"Tahoe Vista, CA",-120.0510249,39.2399068,"tahoe vista, ca, usa"
"Yankton, SD",-97.3972813,42.8711088,"yankton, sd 57078, usa"
"Beaufort, NC",-76.6638186,34.7182174,"beaufort, nc, usa"
"E. Hartford, CT",-72.6790977,41.7776484,"east st, hartford, ct 06120, usa"
"Los Angeles, FL",-81.5157535,27.6648274,"florida, usa"
"Ansley Square, GA",-84.3708641,33.7961162,"1512 piedmont ave ne, atlanta, ga 30324, usa"
"Palisades Park, NJ",-73.9975901,40.8482799,"palisades park, nj, usa"
"Muskegon Heights, MI",-86.2389464,43.2011264,"muskegon heights, mi 49444, usa"
"Bismark, ND",-100.7877616,46.8041643,"bismarck, nd, usa"
"Detriot Lakes, MN",-95.8453253,46.8171808,"detroit lakes, mn 56501, usa"
"Ridgewood, NY",-73.9018292,40.7043986,"ridgewood, queens, ny, usa"
"Jamaica, NY",-73.7991953,40.7037439,"jamaica, queens, ny, usa"
"Paris Pike, KY",-84.4081432,38.1069042,"paris pike, kentucky, usa"
"Asan, GU",144.7169957,13.471638,"asan, guam"
"Hodges, SC",-82.2442889,34.2876186,"hodges, sc 29653, usa"
"Rancho Cordova, CA",-121.2867722,38.587876,"rancho cordova, ca, usa"
"Lake Ronkonnoma, NY",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa"
"Pass-a-Grille Beach, FL",-82.7367372,27.6956855,"pass-a-grille beach, st pete beach, fl 33706, usa"
"Freeport, MD",-76.6412712,39.0457549,"maryland, usa"
"Glenford, NY",-74.1533563,42.0058485,"glenford, west hurley, ny, usa"
"Willcox, AZ",-109.8320124,32.2528519,"willcox, az 85643, usa"
"Westpark, NY",-73.9597574,41.7945361,"west park, ny, usa"
"N. Bellmore, NY",-73.5334597,40.69149,"north bellmore, ny, usa"
"E. Lansing, MI",-84.5538664,42.7335993,"lansing, mi, usa"
"Poipu, HI",-159.4681793,21.8833158,"poipu, koloa, hi 96756, usa"
"Sparkill, NY",-73.9282607,41.0299672,"sparkill, ny, usa"
"El Segundo, CA",-118.4164652,33.9191799,"el segundo, ca, usa"
"Rockaway, NY",-73.7977928,40.592658,"rockaway peninsula, queens, ny, usa"
"Marblehead, OH",-82.7293193,41.5259805,"lakeside marblehead, oh, usa"
"Oroville, CA",-121.5577086,39.5133153,"oroville, ca, usa"
"N. Utica, NY",-75.2355806,43.1010949,"utica, ny, usa"
"Grand Haven, MI",-86.2283864,43.0630734,"grand haven, mi, usa"
"Richmond Hill, NY",-73.8310309,40.6999853,"richmond hill, queens, ny, usa"
"Carle Place, NY",-73.6104058,40.7526008,"carle place, ny, usa"
"Wiliston, VT",-73.1109997,44.4496023,"williston, vt, usa"
"N. Smithfield, RI",-71.5799718,41.999883,"north smithfield, ri, usa"
"Tijuana, Mexico",-117.0192784,32.5331957,"tijuana, baja california, mexico"
"Black River, NY",-75.7939161,44.0123393,"black river, ny, usa"
"Anoke, MN",-93.3871758,45.1977428,"anoka, mn, usa"
"Long Beach, NJ",-74.2003716,39.6167514,"long beach, nj, usa"
"W. Hartford, CT",-72.7421737,41.7619288,"west hartford, ct, usa"
"S. Daytona Beach, FL",-81.0266779,29.1953588,"south st, daytona beach, fl 32114, usa"
"Saint Marys, OH",-84.3895701,40.5425341,"st marys, oh 45885, usa"
"Manassas, VA",-77.4706769,38.7512726,"manassas, va, usa"
"Ft. Launderdale, FL",-80.1373174,26.1224386,"fort lauderdale, fl, usa"
"Fargo, NC",-79.0192997,35.7595731,"north carolina, usa"
"Villa Park, IL",-87.9889543,41.8897519,"villa park, il, usa"
"Avenel, NJ",-74.2851469,40.5803818,"avenel, woodbridge township, nj, usa"
"Niagra Falls, NY",-79.0377388,43.0962143,"niagara falls, ny, usa"
"Monrovia, CA",-118.0019482,34.1442616,"monrovia, ca, usa"
"Laguna Niguel, CA",-117.7149438,33.5236744,"laguna niguel, ca, usa"
"Spanish Fort Canyon, UT",-111.654923,40.114955,"spanish fork, ut 84660, usa"
"Minot, NC",-79.0192997,35.7595731,"north carolina, usa"
"Cherokee, IA",-95.5515431,42.7496413,"cherokee, ia 51012, usa"
"Deptford, NJ",-75.1248648,39.8285776,"deptford, nj, usa"
"Reed, KY",-87.3541718,37.851156,"reed, ky 42451, usa"
"Greenwhich, CT",-73.6281964,41.0262417,"greenwich, ct, usa"
"Long Wharf, CT",-72.92134,41.2968149,"long wharf, new haven, ct, usa"
"Tijuana, CA",-117.0192784,32.5331957,"tijuana, baja california, mexico"
"Wrightstown, NJ",-74.6178406,40.0362576,"wrightstown, nj, usa"
"Lake Ronkonkoma, L.I., NY",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa"
"Lantana, FL",-80.0519859,26.5867358,"lantana, fl, usa"
"Willimsburg, VA",-76.7098049,37.2757305,"williamsburg, va, usa"
"Plantsville, CT",-72.8903645,41.5824016,"plantsville, southington, ct 06479, usa"
"Miracle Mile, CA",-118.3491169,34.059534,"miracle mile, los angeles, ca, usa"
"Chelsea, NY",-74.0013737,40.7465004,"chelsea, new york, ny, usa"
"Coos Bay--North Bend, OR",-124.2247088,43.4095958,"750 connecticut ave, north bend, or 97459, usa"
"Highland Park, NY",-78.67444,43.19611,"highland park, ny 14094, usa"
